iter,EE,Rsum,Ptot,cost,grad_theta_norm,grad_p_norm,penalty_power,penalty_qos_dl,penalty_qos_ul,mean_sinr_dl_db,mean_sinr_ul_db,mean_direct,mean_reflect,reflect_direct_ratio,active_bs_per_user,avg_ris_load,step_mu,accepted_ls_trials,phase_change_norm,power_change_norm
24,13619650.4813025,4913352995.14731,360.754705261527,544.560951903767,1.13183832568456e-07,1.80016281450771,14.5560907917589,275.648055260648,254.493002356173,-20.4670273150002,-36.7034251186501,3.27298424277179e-12,9.34763627065253e-16,0.000285599794477969,2,1,1,1,9.25235655464217e-09,0.0337318690775384
25,13662402.7581705,4946671099.10146,362.064505538253,571.876600703353,1.14480880237708e-07,1.79786968992667,14.5560907917589,289.744029544867,267.713104394309,-20.4348334311651,-36.7056722035133,3.2729842427923e-12,9.34763627044787e-16,0.000285599794469926,2,1,1,1,9.36078252350119e-09,0.0331882450682521
26,13705661.2818982,4979801521.27961,363.339018735031,600.642198462155,1.15763723547343e-07,1.79566842231079,14.5560907917589,304.591931668518,281.631232614698,-20.4030140665557,-36.7078833066945,3.27298424281284e-12,9.34763627024579e-16,0.000285599794461959,2,1,1,1,9.46813642136034e-09,0.0326670914462211
27,13749405.6801759,5012748549.99064,364.579289213796,630.935776479219,1.17031760389037e-07,1.79355493846323,14.5560907917589,320.232710577266,296.284469166996,-20.3715592881603,-36.7100594459889,3.2729842428334e-12,9.34763627004611e-16,0.000285599794454064,2,1,1,1,9.57435140664321e-09,0.0321676431090976
28,13793616.4619085,5045516347.74446,365.786330341851,662.839519952492,1.18284508448691e-07,1.79152535714945,14.5560907917589,336.709490507178,311.711874818175,-20.3404595388643,-36.7122016080638,3.272984242854e-12,9.3476362698487e-16,0.000285599794446236,2,1,1,1,9.6793710852437e-09,0.0316891509011314
29,13838274.9653908,5078108955.06347,366.961125412214,696.439990197389,1.19521591348115e-07,1.78957597995335,14.5560907917589,354.067687268635,327.954594886649,-20.3097056201082,-36.7143107494485,3.27298424287463e-12,9.34763626965339e-16,0.000285599794438468,2,1,1,1,9.78315030081263e-09,0.0312308815001955
30,13883363.3103008,5110530294.17713,368.104628536614,731.828359081579,1.2074272627358e-07,1.78770328254065,14.5560907917589,372.355131059958,345.055970862966,-20.2792886754889,-36.7163877974899,3.2729842428953e-12,9.34763626946004e-16,0.000285599794430757,2,1,1,1,9.88565365138595e-09,0.0307921173396216
31,13928864.3531851,5142784172.60195,369.217765511942,769.100656323988,1.21947712936313e-07,1.78590390631723,14.5560907917589,391.622196152004,363.061658023757,-20.2492001752423,-36.7184336512772,3.27298424291602e-12,9.3476362692685e-16,0.000285599794423097,2,1,1,1,9.98685311212164e-09,0.0303721565602207
32,13974761.6461425,5174874286.61152,370.301434660959,808.35803033806,1.23136423724439e-07,1.78417465046694,14.5560907917589,411.921937801702,382.019749361061,-20.2194319015542,-36.7204491825348,3.27298424293679e-12,9.34763626907864e-16,0.000285599794415484,2,1,1,1,1.00867292641554e-08,0.0299703129878224
33,14021039.3984393,5206804224.59968,371.356507648018,849.707023335581,1.24308794919629e-07,1.78251246435463,14.5560907917589,433.310236771083,401.980906166724,-20.1899759346466,-36.7224352364859,3.2729842429576e-12,9.34763626889032e-16,0.000285599794407914,2,1,1,1,1.01852677912042e-08,0.0295859161314806
34,14067682.4408139,5238577470.34009,372.383830270554,893.259861445716,1.25464818864451e-07,1.78091444028129,14.5560907917589,455.845951847766,422.998495630599,-20.160824639592,-36.7243926326869,3.27298424297848e-12,9.34763626870339e-16,0.000285599794400381,2,1,1,1,1.02824606900708e-08,0.0292183111975032
35,14114676.1922536,5270197406.14587,373.384223227045,939.134760642876,1.26604536978216e-07,1.77937780657623,14.5560907917589,479.591080783734,445.128735829306,-20.1319706538114,-36.7263221658351,3.27298424299941e-12,9.34763626851776e-16,0.000285599794392882,2,1,1,1,1.03783050872928e-08,0.028866859114547
36,14162006.6290413,5301667315.93192,374.358482862171,987.456249321191,1.27728033529854e-07,1.77789992101412,14.5560907917589,504.610930091691,468.430848504031,-20.1034068752155,-36.7282246065488,3.27298424302041e-12,9.34763626833328e-16,0.000285599794385414,2,1,1,1,1.0472801821416e-08,0.0285309365650817
37,14209660.2558943,5332990388.18352,375.30738188982,1038.35550839723,1.28835430086138e-07,1.77647826454255,14.5560907917589,530.974294161676,492.96722004635,-20.0751264509489,-36.730100702122,3.27298424304148e-12,9.34763626814983e-16,0.000285599794377971,2,1,1,1,1.05659565915835e-08,0.0282099360187871
38,14257624.0790276,5364169718.83394,376.231670094628,1091.97072987099,1.29926880562341e-07,1.77511043530745,14.5560907917589,558.75364418626,518.803571133762,-20.0471227667041,-36.7319511772546,3.27298424306261e-12,9.34763626796732e-16,0.00028559979437055,2,1,1,1,1.06577768220731e-08,0.027903265763633
39,14305885.5809929,5395208314.05356,377.132075012661,1148.44749482655,1.31002566810395e-07,1.7737941429645,14.5560907917589,588.025327409207,546.009135481393,-20.0193894365698,-36.7337767347581,3.27298424308382e-12,9.3476362677856e-16,0.000285599794363147,2,1,1,1,1.0748275360125e-08,0.0276103499307282
40,14354432.6971554,5426109092.95403,378.009302591897,1207.93917190551,1.32062694686649e-07,1.77252720326295,14.5560907917589,618.869777240959,574.656848199767,-19.9919202933835,-36.7355780562388,3.27298424310511e-12,9.34763626760458e-16,0.000285599794355759,2,1,1,1,1.08374641078134e-08,0.0273306285093995
41,14403253.7936836,5456874890.20947,378.864037833071,1270.60733734514,1.33107490547718e-07,1.77130753289101,14.5560907917589,651.371734814597,604.823544276724,-19.9647093795597,-36.7373558027584,3.27298424312648e-12,9.34763626742416e-16,0.000285599794348382,2,1,1,1,1.09253606301976e-08,0.0270635573492661
42,14452337.6469366,5487508458.59735,379.696945411493,1336.62221773168,1.34137198128541e-07,1.77013314457107,14.5560907917589,685.620482587772,636.590167728616,-19.9377509383655,-36.7391106154732,3.27298424314793e-12,9.34763626724423e-16,0.000285599794341013,2,1,1,1,1.10119822997952e-08,0.0268086081465829
43,14501673.4241463,5518012471.46245,380.508670280396,1406.16315668183,1.35152075761813e-07,1.76900214239269,14.5560907917589,721.710090629691,670.041991994618,-19.9110394056198,-36.7408431162528,3.27298424316946e-12,9.34763626706469e-16,0.000285599794333648,2,1,1,1,1.1097348367414e-08,0.026565268412494
44,14551250.6652947,5548389525.10463,381.29983825636,1479.41910673498,1.36152393902434e-07,1.7679127173744,14.5560907917589,759.739676268499,705.268852181374,-19.8845694017909,-36.7425539082782,3.27298424319109e-12,9.34763626688545e-16,0.000285599794326285,2,1,1,1,1.11814793214043e-08,0.0263330414212691
45,14601059.2661032,5578642141.09459,382.071056587351,1556.58914780481,1.37138432924597e-07,1.76686314324167,14.5560907917589,799.813677811125,742.365389794585,-19.8583357244718,-36.7442435766211,3.2729842432128e-12,9.34763626670641e-16,0.00028559979431892,2,1,1,1,1.12643979496034e-08,0.0261114461371094
46,14651089.4620478,5608772768.51838,382.822914503892,1637.88303361748,1.38110481162678e-07,1.7658517724132,14.5560907917589,842.042143088535,781.431310631811,-19.8323333412115,-36.7459126888047,3.27298424323461e-12,9.34763626652747e-16,0.00028559979431155,2,1,1,1,1.13461261296207e-08,0.025900017118415
47,14701331.8133312,5638783786.15411,383.555983753855,1723.52176763798,1.39068833170223e-07,1.76487703218396,14.5560907917589,886.54103362013,822.571656544219,-19.8065573826832,-36.7475617953457,3.27298424325651e-12,9.34763626634856e-16,0.000285599794304172,2,1,1,1,1.14266877566289e-08,0.025698304398943
48,14751777.1907399,5668677504.58181,384.270819121386,1813.73821007203,1.40013788174125e-07,1.76393742109714,14.5560907917589,933.432545236339,865.897091815836,-19.781003136171,-36.7491914302797,3.27298424327852e-12,9.34763626616959e-16,0.000285599794296784,2,1,1,1,1.15061067799706e-08,0.025505873345562
49,14802416.7623252,5698456168.22957,384.967958930405,1908.77771761511,1.40945648703553e-07,1.76303150549527,14.5560907917589,982.845446043857,911.52420494712,-19.755666039359,-36.7508021116692,3.27298424330062e-12,9.34763626599047e-16,0.000285599794289382,2,1,1,1,1.15844082170168e-08,0.0253223044927609
50,14853241.98085,5728121957.35693,385.647925533166,2008.898817714,1.41864719375381e-07,1.76215791624249,14.5560907917589,1034.91543266842,959.575826673631,-19.7305416744048,-36.752394342096,3.27298424332283e-12,9.34763626581113e-16,0.000285599794281965,2,1,1,1,1.16616165121811e-08,0.0251471933543268
51,14904244.5719488,5757676989.9785,386.311225784297,2114.37391920041,1.42771305819851e-07,1.7613153456091,14.5560907917589,1089.78550576019,1010.18136509418,-19.7056257622848,-36.7539686091372,3.27298424334514e-12,9.34763626563148e-16,0.000285599794274529,2,1,1,1,1.17377572564613e-08,0.0249801502129459
52,14955416.5229511,5787123323.72863,386.958351500776,2225.49006126102,1.43665713731899e-07,1.76050254431151,14.5560907917589,1147.60636580266,1063.47715883184,-19.6809141573948,-36.7555253858268,3.27298424336757e-12,9.34763626545144e-16,0.000285599794267072,2,1,1,1,1.18128555318023e-08,0.0248207998886992
53,15006750.0723236,5816462957.66993,387.589779908243,2342.54970281108,1.4454824803513e-07,1.75971831869873,14.5560907917589,1208.53683032239,1119.60684919765,-19.6564028423944,-36.7570651311018,3.2729842433901e-12,9.34763626527097e-16,0.000285599794259592,2,1,1,1,1.18869361070535e-08,0.024668781487682
54,15058237.6996889,5845697834.04642,388.205974074057,2465.87155445777,1.45419212146812e-07,1.75896152807996,14.5560907917589,1272.74427365792,1178.72177238509,-19.6320879232816,-36.7585882902348,3.27298424341274e-12,9.34763626508997e-16,0.000285599794252086,2,1,1,1,1.19600252263081e-08,0.0245237481321032
55,15109872.1163826,5874829839.98385,388.807383327498,2595.79145535053,1.4627890733346e-07,1.75823108218442,14.5560907917589,1340.40509050924,1240.98137277069,-19.6079656246867,-36.760095295253,3.2729842434355e-12,9.34763626490837e-16,0.000285599794244551,2,1,1,1,1.20321479058575e-08,0.0243853666734295
56,15161646.2565131,5903860809.13833,389.394443667497,2732.66329734944,1.47127632147676e-07,1.7575259387487,14.5560907917589,1411.70518455692,1306.55363846333,-19.5840322853729,-36.7615865653429,3.27298424345837e-12,9.34763626472612e-16,0.000285599794236987,2,1,1,1,1.21033286281685e-08,0.0242533173901635
57,15213553.268491,5932792523.29496,389.96757815825,2876.85999906721,1.47965681937867e-07,1.75684510122391,14.5560907917589,1486.84048350993,1375.61556029821,-19.5602843539352,-36.7630625072441,3.27298424348136e-12,9.34763626454314e-16,0.00028559979422939,2,1,1,1,1.21735927605468e-08,0.024127293672004
58,15265586.5069965,5961626713.91796,390.527197313098,3028.77453248534,1.48793348423352e-07,1.7561876165978,14.5560907917589,1566.01748201619,1448.35361554246,-19.5367183846865,-36.7645235156287,3.27298424350447e-12,9.34763626435938e-16,0.00028559979422176,2,1,1,1,1.22429645125008e-08,0.0240070016921044
59,15317739.5253595,5990365063.65417,391.073699466997,3188.82100498745,1.49610919328106e-07,1.755552573325,14.5560907917589,1649.45381394753,1524.96427764341,-19.5133310337209,-36.76596997347,3.2729842435277e-12,9.34763626417477e-16,0.000285599794214092,2,1,1,1,1.23114688722115e-08,0.0238921600692094
60,15370006.0683222,6019009207.79055,391.607471137948,3357.43579981063,1.50418678067102e-07,1.75493909936124,14.5560907917589,1737.37885565422,1605.65455342533,-19.4901190551476,-36.7674022523995,3.27298424355105e-12,9.34763626398926e-16,0.000285599794206386,2,1,1,1,1.23791291686546e-08,0.0237824995214066
61,15422380.0651633,6047560735.66807,392.128887377673,3535.07877807503,1.51216903479802e-07,1.75434636029494,14.5560907917589,1830.03436187023,1690.64254921369,-19.4670792974852,-36.7688207130523,3.27298424357453e-12,9.34763626380278e-16,0.00028559979419864,2,1,1,1,1.24459696566726e-08,0.0236777625132333
62,15474855.6231586,6076021192.05244,392.638312111906,3722.23454572825,1.52005869605931e-07,1.75377355757274,14.5560907917589,1927.6751360429,1780.15806744982,-19.4442087002089,-36.7702257054022,3.27298424359814e-12,9.34763626361529e-16,0.000285599794190852,2,1,1,1,1.2512013072084e-08,0.0235777028977718
63,15527427.0213597,6104392078.46374,393.136098470563,3919.41378891626,1.52785845499111e-07,1.75321992681276,14.5560907917589,2030.56973695699,1874.44323543772,-19.4215042904446,-36.7716175690856,3.27298424362187e-12,9.34763626342672e-16,0.00028559979418302,2,1,1,1,1.25772830691081e-08,0.0234820855553659
64,15580088.7046682,6132674854.4656,393.622589108116,4127.1546814888,1.53557095074422e-07,1.75268473620237,14.5560907917589,2139.00122362469,1973.75316795939,-19.3989631798008,-36.7729966337161,3.27298424364573e-12,9.34763626323703e-16,0.000285599794175142,2,1,1,1,1.26418014238118e-08,0.0233906860304544
65,15632835.2781898,6160870938.9155,394.098116514466,4346.02436854467,1.54319876986313e-07,1.75216728497565,14.5560907917589,2253.26794052112,2078.35666558457,-19.3765825613333,-36.7743632191891,3.27298424366971e-12,9.34763626304617e-16,0.000285599794167218,2,1,1,1,1.2705590283929e-08,0.0233032901679608
66,15685661.5018512,6188981711.17752,394.56300331657,4576.62053013518,1.55074444533657e-07,1.75166690196622,14.5560907917589,2373.68434535725,2188.5369506012,-19.3543597066359,-36.7757176359761,3.27298424369384e-12,9.34763626285409e-16,0.000285599794159244,2,1,1,1,1.27686719993721e-08,0.0232196937505768
67,15738562.2852621,6217008512.29815,395.01756257113,4819.57302946765,1.55821045589062e-07,1.75118294423225,14.5560907917589,2500.58188170244,2304.59244259631,-19.3322919630508,-36.7770601854114,3.27298424371809e-12,9.34763626266073e-16,0.00028559979415122,2,1,1,1,1.28310673969549e-08,0.0231397021381612
68,15791532.68281,6244952646.14686,395.462098048586,5075.54565018758,1.56559922549824e-07,1.75071479574974,14.5560907917589,2634.30989889325,2426.8375758294,-19.3103767509942,-36.7783911599682,3.27298424374248e-12,9.34763626246606e-16,0.000285599794143144,2,1,1,1,1.28927972891716e-08,0.0230631299103847
69,15844567.8889732,6272815380.5222,395.896904508686,5345.2714655999,1.57291312308174e-07,1.75039677587879,14.5560907917589,2775.27015983746,2555.60366064957,-19.2886115613904,-36.7797108435277,3.272984243767e-12,9.34763626227003e-16,0.000285599794135015,2,1,1,1,1.29538815660277e-08,0.0229898005136499
70,15897662.5123908,6300600882.74448,396.322470541423,5629.45753115732,1.5801563069614e-07,1.75010697201748,14.5560907917589,2923.8206176102,2691.23979938049,-19.2669917442771,-36.7810197745007,3.27298424379167e-12,9.34763626207259e-16,0.00028559979412683,2,1,1,1,1.30143407089795e-08,0.022922416707617
71,15950812.0120031,6328310623.6282,396.739088822945,5928.87621204999,1.58733117896677e-07,1.74982660926963,14.5560907917589,3080.36580030515,2834.1138290732,-19.245514746454,-36.7823182416175,3.27298424381646e-12,9.34763626187372e-16,0.00028559979411859,2,1,1,1,1.30742091448541e-08,0.022858160510841
72,16004012.0820041,6355945642.74959,397.147016022102,6244.34629022707,1.59443983313299e-07,1.74955531872844,14.5560907917589,3245.33690462592,2984.61333493022,-19.2241783780683,-36.7836064898689,3.2729842438414e-12,9.34763626167336e-16,0.000285599794110293,2,1,1,1,1.31335074354676e-08,0.0227964925536393
73,16057258.5349824,6383506952.23493,397.546501373682,6576.73066650192,1.60148431307223e-07,1.74929274758085,14.5560907917589,3419.1884342969,3143.14671399862,-19.2029805050246,-36.7848847572572,3.27298424386648e-12,9.34763626147148e-16,0.000285599794101936,2,1,1,1,1.31922525584635e-08,0.0227372789478186
74,16110547.2983494,6410995537.55295,397.937786893794,6926.93874301649,1.60846661226625e-07,1.74903855833797,14.5560907917589,3602.39946253511,3310.14429516261,-19.1819190471411,-36.7861532750022,3.2729842438917e-12,9.34763626126804e-16,0.00028559979409352,2,1,1,1,1.32504621420452e-08,0.0226803923769467
75,16163874.4109108,6438412358.28365,398.321107589009,7295.92893458029,1.61538867444752e-07,1.74879242810514,14.5560907917589,3795.47496301078,3486.05951952187,-19.1609919763766,-36.7874122677409,3.27298424391706e-12,9.347636261063e-16,0.000285599794085042,2,1,1,1,1.33081525454122e-08,0.0226257118156643
76,16217236.0195743,6465758348.86468,398.696691659446,7684.71131586426,1.62225239405817e-07,1.7485540478892,14.5560907917589,3998.94721301877,3671.37018441393,-19.1401973151258,-36.7886619537214,3.27298424394256e-12,9.34763626085633e-16,0.000285599794076503,2,1,1,1,1.33653407574976e-08,0.0225731222567269
77,16270628.3761871,6493034419.3161,399.064760695967,8094.35041180697,1.62905961677745e-07,1.74832312194001,14.5560907917589,4213.37727278415,3866.57975451483,-19.1195331345794,-36.7899025449902,3.27298424396821e-12,9.347636260648e-16,0.0002855997940679,2,1,1,1,1.34220419700092e-08,0.0225225144460046
78,16324047.8344949,6520241455.94346,399.425529871661,8525.9681390011,1.63581214010892e-07,1.7480993671262,14.5560907917589,4439.35654504177,4072.21874364592,-19.0989975531469,-36.7911342475752,3.272984243994e-12,9.34763626043797e-16,0.000285599794059232,2,1,1,1,1.34782719120361e-08,0.022473784625605
79,16377490.8472179,6547380322.02093,399.779208127791,8980.74690623389,1.64251171401959e-07,1.7478825123416,14.5560907917589,4677.50841924945,4288.84617110116,-19.078588734938,-36.7923572616615,3.27298424401994e-12,9.34763626022621e-16,0.000285599794050498,2,1,1,1,1.35340460638508e-08,0.0224268342852647
80,16430953.9632362,6574451858.45392,400.125998354331,9459.93288281296,1.649160041624e-07,1.74767229794208,14.5560907917589,4928.49000503901,4517.05109652182,-19.0583048883024,-36.7935717817641,3.27298424404603e-12,9.34763626001269e-16,0.000285599794041698,2,1,1,1,1.35893787079838e-08,0.02238156992206
81,16484433.8248788,6601456884.42259,400.466097565297,9964.83944376629,1.65575877990678e-07,1.74746847521033,14.5560907917589,5192.99395975277,4757.45423756002,-19.0381442644231,-36.7947779968929,3.27298424407226e-12,9.34763625979738e-16,0.000285599794032831,2,1,1,1,1.36442842181609e-08,0.0223379028084865
82,16537927.1653135,6628396198.00648,400.79969706898,10341.4066355377,1.66230954047788e-07,1.74727080584774,14.5560907917589,5351.34510455839,4975.67081945917,-19.0181051559626,-36.7959760907153,3.27298424409864e-12,9.34763625958025e-16,0.000285599794023895,2,1,1,1,1.36987768659894e-08,0.0222957487688763
83,16591430.806029,6655270576.79084,401.126982633256,10572.1609753406,1.66881389035546e-07,1.74707906149154,14.5560907917589,5449.65722164455,5108.11357721231,-18.9981858957591,-36.797166241712,3.27298424412517e-12,9.34763625936127e-16,0.00028559979401489,2,1,1,1,1.37528694950724e-08,0.0222550279641295
84,16644941.6544081,6682080778.45536,401.448134646103,10750.7198836729,1.67527335277144e-07,1.74689302325605,14.5560907917589,5527.97737684247,5208.35286545517,-18.9783848555709,-36.7983486233291,3.27298424415185e-12,9.34763625914041e-16,0.000285599794005814,2,1,1,1,1.38065761439399e-08,0.0222156646846573
85,16698456.7013853,6708827541.34561,401.763328271472,10888.2713175228,1.68168940799562e-07,1.74671248129683,14.5560907917589,5589.46884562754,5284.41336567052,-18.9587004448666,-36.7995234041257,3.27298424417867e-12,9.34763625891766e-16,0.000285599793996667,2,1,1,1,1.38599090918691e-08,0.0221775871514507
86,16751973.0191851,6735511585.02778,402.072733600632,11021.6686756785,1.68806349417459e-07,1.74653723439652,14.5560907917589,5646.27824171025,5361.00186290671,-18.9391311096596,-36.8006907479166,3.27298424420565e-12,9.34763625869298e-16,0.000285599793987448,2,1,1,1,1.39128806921178e-08,0.0221407273251292
87,16805487.7591384,6762133610.82726,402.376515799143,11146.5869856299,1.69439700818179e-07,1.74636708957107,14.5560907917589,5704.7283180827,5427.470631633,-18.9196753313852,-36.801850813911,3.27298424423279e-12,9.34763625846635e-16,0.000285599793978156,2,1,1,1,1.39655033704295e-08,0.0221050207228385
88,16858998.149572,6788694302.35158,402.674835249562,11271.4114595156,1.70069130647573e-07,1.74620186169547,14.5560907917589,5764.89019398615,5492.13376471914,-18.9003316258178,-36.8030037568475,3.27298424426007e-12,9.34763625823773e-16,0.00028559979396879,2,1,1,1,1.40177886364399e-08,0.0220704062428033
89,16912501.493768,6815194325.99784,402.967847690014,11394.378541633,1.70694770596361e-07,1.74604137314814,14.5560907917589,5821.10369379755,5558.88788205866,-18.8810985420277,-36.8041497271243,3.27298424428751e-12,9.34763625800713e-16,0.00028559979395935,2,1,1,1,1.40697480297228e-08,0.0220368259963795
90,16965995.1679907,6841634331.44564,403.255704348755,11511.2713323492,1.71316748486768e-07,1.74588545347256,14.5560907917589,5869.52296902463,5627.36193248445,-18.8619746613743,-36.8052888709259,3.2729842443151e-12,9.34763625777449e-16,0.000285599793949835,2,1,1,1,1.41213928694716e-08,0.0220042251473949
